[2025-02-13 06:07:25.304]	     | Already up to date.
[2025-02-13 06:07:25.740]	   "vim-tmux-navigator" update success
[2025-02-13 06:07:25.751]	     | Already up to date.
[2025-02-13 06:07:25.924]	   "tmux-resurrect" update success
[2025-02-13 06:07:25.929]	     | Already up to date.
[2025-02-13 06:07:25.968]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-13 06:07:26.110]	 Done.

[2025-02-13 11:43:45.883]	 List of discovered tpm plugins: 
[2025-02-13 11:43:46.132]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-13 11:43:46.512]	 Already installed "tpm"
[2025-02-13 11:43:46.657]	 Already installed "vim-tmux-navigator"
[2025-02-13 11:43:46.658]	 Already installed "tmux-resurrect"
[2025-02-13 11:43:46.835]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-13 11:43:47.297]	 Updating all plugins!
[2025-02-13 11:43:47.298]	 
[2025-02-13 11:43:49.083]	   "tpm" update success
[2025-02-13 11:43:49.118]	     | Already up to date.
[2025-02-13 11:43:49.776]	   "vim-tmux-navigator" update success
[2025-02-13 11:43:49.784]	     | Already up to date.
[2025-02-13 11:43:49.851]	   "tmux-resurrect" update success
[2025-02-13 11:43:49.889]	     | Already up to date.
[2025-02-13 11:43:49.943]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-13 11:43:50.093]	 Done.

[2025-02-13 21:07:43.020]	 List of discovered tpm plugins: 
[2025-02-13 21:07:43.221]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-13 21:07:43.726]	 Already installed "vim-tmux-navigator"
[2025-02-13 21:07:43.729]	 Already installed "tpm"
[2025-02-13 21:07:43.734]	 Already installed "tmux-resurrect"
[2025-02-13 21:07:43.897]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-13 21:07:44.125]	 Updating all plugins!
[2025-02-13 21:07:44.125]	 
[2025-02-13 21:07:46.273]	   "tpm" update success
[2025-02-13 21:07:46.287]	     | Already up to date.
[2025-02-13 21:07:46.649]	   "vim-tmux-navigator" update success
[2025-02-13 21:07:46.654]	     | Already up to date.
[2025-02-13 21:07:46.862]	   "tmux-resurrect" update success
[2025-02-13 21:07:46.887]	     | Already up to date.
[2025-02-13 21:07:46.950]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-13 21:07:47.194]	 Done.

[2025-02-14 00:33:31.038]	 List of discovered tpm plugins: 
[2025-02-14 00:33:31.258]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-14 00:33:31.853]	 Already installed "tpm"
[2025-02-14 00:33:31.861]	 Already installed "tmux-resurrect"
[2025-02-14 00:33:31.902]	 Already installed "vim-tmux-navigator"
[2025-02-14 00:33:32.028]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-14 00:33:32.239]	 Updating all plugins!
[2025-02-14 00:33:32.240]	 
[2025-02-14 00:33:34.115]	   "tpm" update success
[2025-02-14 00:33:34.119]	     | Already up to date.
[2025-02-14 00:33:34.665]	   "vim-tmux-navigator" update success
[2025-02-14 00:33:34.683]	     | Already up to date.
[2025-02-14 00:33:34.812]	   "tmux-resurrect" update success
[2025-02-14 00:33:34.839]	     | Already up to date.
[2025-02-14 00:33:34.892]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-14 00:33:35.047]	 Done.

[2025-02-15 02:41:42.620]	 List of discovered tpm plugins: 
[2025-02-15 02:41:42.673]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-15 02:41:42.934]	 Already installed "vim-tmux-navigator"
[2025-02-15 02:41:42.938]	 Already installed "tpm"
[2025-02-15 02:41:42.939]	 Already installed "tmux-resurrect"
[2025-02-15 02:41:43.026]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-15 02:41:43.112]	 Updating all plugins!
[2025-02-15 02:41:43.112]	 
[2025-02-15 02:41:46.827]	   "vim-tmux-navigator" update success
[2025-02-15 02:41:46.880]	   "tpm" update success
[2025-02-15 02:41:46.892]	     | Already up to date.
[2025-02-15 02:41:46.955]	     | Already up to date.
[2025-02-15 02:41:46.970]	   "tmux-resurrect" update success
[2025-02-15 02:41:47.041]	     | Already up to date.
[2025-02-15 02:41:47.398]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-15 02:41:48.633]	 Done.

[2025-02-15 03:46:35.501]	 List of discovered tpm plugins: 
[2025-02-15 03:46:35.613]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-15 03:46:36.107]	 Already installed "tmux-resurrect"
[2025-02-15 03:46:36.152]	 Already installed "vim-tmux-navigator"
[2025-02-15 03:46:36.170]	 Already installed "tpm"
[2025-02-15 03:46:36.312]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-15 03:46:36.507]	 Updating all plugins!
[2025-02-15 03:46:36.507]	 
[2025-02-15 03:46:39.016]	   "tpm" update success
[2025-02-15 03:46:39.020]	     | Already up to date.
[2025-02-15 03:46:39.387]	   "tmux-resurrect" update success
[2025-02-15 03:46:39.394]	     | Already up to date.
[2025-02-15 03:46:39.405]	   "vim-tmux-navigator" update success
[2025-02-15 03:46:39.433]	     | Already up to date.
[2025-02-15 03:46:39.480]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-15 03:46:39.674]	 Done.

[2025-02-15 09:35:54.195]	 List of discovered tpm plugins: 
[2025-02-15 09:35:54.269]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-15 09:35:54.407]	 Already installed "tpm"
[2025-02-15 09:35:54.413]	 Already installed "vim-tmux-navigator"
[2025-02-15 09:35:54.417]	 Already installed "tmux-resurrect"
[2025-02-15 09:35:54.500]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-15 09:35:54.583]	 Updating all plugins!
[2025-02-15 09:35:54.583]	 
[2025-02-15 09:35:58.157]	   "tpm" update success
[2025-02-15 09:35:58.176]	     | Already up to date.
[2025-02-15 09:35:59.465]	   "vim-tmux-navigator" update success
[2025-02-15 09:35:59.508]	     | Already up to date.
[2025-02-15 09:36:00.623]	   "tmux-resurrect" update success
[2025-02-15 09:36:00.700]	     | Already up to date.
[2025-02-15 09:36:01.046]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-15 09:36:11.138]	 Done.

[2025-02-16 02:16:40.704]	 List of discovered tpm plugins: 
[2025-02-16 02:16:40.786]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-16 02:16:40.959]	 Already installed "tpm"
[2025-02-16 02:16:41.025]	 Already installed "vim-tmux-navigator"
[2025-02-16 02:16:41.027]	 Already installed "tmux-resurrect"
[2025-02-16 02:16:41.090]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-16 02:16:41.190]	 Updating all plugins!
[2025-02-16 02:16:41.190]	 
[2025-02-16 02:16:42.614]	   "tpm" update success
[2025-02-16 02:16:42.626]	     | Already up to date.
[2025-02-16 02:16:43.223]	   "vim-tmux-navigator" update success
[2025-02-16 02:16:43.230]	     | Already up to date.
[2025-02-16 02:16:43.295]	   "tmux-resurrect" update success
[2025-02-16 02:16:43.304]	     | Already up to date.
[2025-02-16 02:16:43.384]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-16 02:16:44.156]	 Done.

[2025-02-16 03:37:13.352]	 List of discovered tpm plugins: 
[2025-02-16 03:37:13.381]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-16 03:37:13.456]	 Already installed "tpm"
[2025-02-16 03:37:13.460]	 Already installed "vim-tmux-navigator"
[2025-02-16 03:37:13.471]	 Already installed "tmux-resurrect"
[2025-02-16 03:37:13.499]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-16 03:37:13.535]	 Updating all plugins!
[2025-02-16 03:37:13.535]	 
[2025-02-16 03:37:15.490]	   "tpm" update success
[2025-02-16 03:37:15.556]	     | Already up to date.
[2025-02-16 03:37:16.448]	   "vim-tmux-navigator" update success
[2025-02-16 03:37:16.474]	     | Already up to date.
[2025-02-16 03:37:16.578]	   "tmux-resurrect" update success
[2025-02-16 03:37:16.603]	     | Already up to date.
[2025-02-16 03:37:16.752]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-16 03:37:17.157]	 Done.

[2025-02-16 04:18:47.128]	 List of discovered tpm plugins: 
[2025-02-16 04:18:47.168]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-16 04:18:47.241]	 Already installed "tpm"
[2025-02-16 04:18:47.276]	 Already installed "vim-tmux-navigator"
[2025-02-16 04:18:47.277]	 Already installed "tmux-resurrect"
[2025-02-16 04:18:47.319]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-16 04:18:47.526]	 Updating all plugins!
[2025-02-16 04:18:47.526]	 
[2025-02-16 04:18:51.061]	   "tpm" update success
[2025-02-16 04:18:51.094]	     | Already up to date.
[2025-02-16 04:18:51.177]	   "vim-tmux-navigator" update success
[2025-02-16 04:18:51.194]	     | Already up to date.
[2025-02-16 04:18:51.258]	   "tmux-resurrect" update success
[2025-02-16 04:18:51.264]	     | Already up to date.
[2025-02-16 04:18:51.303]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-16 04:18:51.444]	 Done.

[2025-02-16 06:14:45.589]	 List of discovered tpm plugins: 
[2025-02-16 06:14:45.628]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-16 06:14:45.716]	 Already installed "tmux-resurrect"
[2025-02-16 06:14:45.728]	 Already installed "vim-tmux-navigator"
[2025-02-16 06:14:45.731]	 Already installed "tpm"
[2025-02-16 06:14:45.761]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-16 06:14:45.799]	 Updating all plugins!
[2025-02-16 06:14:45.799]	 
[2025-02-16 06:14:47.846]	   "tpm" update success
[2025-02-16 06:14:47.907]	     | Already up to date.
[2025-02-16 06:14:49.614]	   "vim-tmux-navigator" update success
[2025-02-16 06:14:49.641]	     | Already up to date.
[2025-02-16 06:14:50.594]	   "tmux-resurrect" update success
[2025-02-16 06:14:50.657]	     | Already up to date.
[2025-02-16 06:14:50.932]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-16 06:14:52.022]	 Done.

[2025-02-16 07:27:22.760]	 List of discovered tpm plugins: 
[2025-02-16 07:27:22.798]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-16 07:27:23.230]	 Already installed "tmux-resurrect"
[2025-02-16 07:27:23.235]	 Already installed "tpm"
[2025-02-16 07:27:23.272]	 Already installed "vim-tmux-navigator"
[2025-02-16 07:27:23.416]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-16 07:27:23.616]	 Updating all plugins!
[2025-02-16 07:27:23.616]	 
[2025-02-16 07:27:25.465]	   "tpm" update success
[2025-02-16 07:27:25.494]	     | Already up to date.
[2025-02-16 07:27:26.439]	   "vim-tmux-navigator" update success
[2025-02-16 07:27:26.444]	     | Already up to date.
[2025-02-16 07:27:26.460]	   "tmux-resurrect" update success
[2025-02-16 07:27:26.492]	     | Already up to date.
[2025-02-16 07:27:26.623]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-16 07:27:26.972]	 Done.

[2025-02-16 10:44:17.426]	 List of discovered tpm plugins: 
[2025-02-16 10:44:17.452]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-16 10:44:17.511]	 Already installed "tmux-resurrect"
[2025-02-16 10:44:17.514]	 Already installed "tpm"
[2025-02-16 10:44:17.514]	 Already installed "vim-tmux-navigator"
[2025-02-16 10:44:17.551]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-16 10:44:17.583]	 Updating all plugins!
[2025-02-16 10:44:17.584]	 
[2025-02-16 10:44:18.735]	   "vim-tmux-navigator" update success
[2025-02-16 10:44:18.738]	     | Already up to date.
[2025-02-16 10:44:18.757]	   "tmux-resurrect" update success
[2025-02-16 10:44:18.760]	     | Already up to date.
[2025-02-16 10:44:19.499]	   "tpm" update success
[2025-02-16 10:44:19.504]	     | Already up to date.
[2025-02-16 10:44:19.533]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-16 10:44:19.585]	 Done.

[2025-02-16 11:44:40.656]	 List of discovered tpm plugins: 
[2025-02-16 11:44:40.687]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-16 11:44:41.026]	 Already installed "tpm"
[2025-02-16 11:44:41.048]	 Already installed "tmux-resurrect"
[2025-02-16 11:44:41.049]	 Already installed "vim-tmux-navigator"
[2025-02-16 11:44:41.117]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-16 11:44:41.222]	 Updating all plugins!
[2025-02-16 11:44:41.222]	 
[2025-02-16 11:44:42.599]	   "tpm" update success
[2025-02-16 11:44:42.603]	     | Already up to date.
[2025-02-16 11:44:43.067]	   "vim-tmux-navigator" update success
[2025-02-16 11:44:43.072]	     | Already up to date.
[2025-02-16 11:44:43.155]	   "tmux-resurrect" update success
[2025-02-16 11:44:43.158]	     | Already up to date.
[2025-02-16 11:44:43.193]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-16 11:44:43.325]	 Done.

[2025-02-18 05:28:04.387]	 List of discovered tpm plugins: 
[2025-02-18 05:28:04.414]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-18 05:28:04.472]	 Already installed "tpm"
[2025-02-18 05:28:04.476]	 Already installed "vim-tmux-navigator"
[2025-02-18 05:28:04.478]	 Already installed "tmux-resurrect"
[2025-02-18 05:28:04.503]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-18 05:28:04.531]	 Updating all plugins!
[2025-02-18 05:28:04.531]	 
[2025-02-18 05:28:06.008]	   "tpm" update success
[2025-02-18 05:28:06.024]	     | Already up to date.
[2025-02-18 05:28:06.458]	   "vim-tmux-navigator" update success
[2025-02-18 05:28:06.476]	     | Already up to date.
[2025-02-18 05:28:06.695]	   "tmux-resurrect" update success
[2025-02-18 05:28:06.740]	     | Already up to date.
[2025-02-18 05:28:06.856]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-18 05:28:07.465]	 Done.

[2025-02-18 05:29:07.814]	 List of discovered tpm plugins: 
[2025-02-18 05:29:07.832]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-18 05:29:07.887]	 Already installed "tpm"
[2025-02-18 05:29:07.889]	 Already installed "tmux-resurrect"
[2025-02-18 05:29:07.889]	 Already installed "vim-tmux-navigator"
[2025-02-18 05:29:07.910]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-18 05:29:07.936]	 Updating all plugins!
[2025-02-18 05:29:07.936]	 
[2025-02-18 05:29:08.823]	   "tpm" update success
[2025-02-18 05:29:08.826]	     | Already up to date.
[2025-02-18 05:29:09.110]	   "vim-tmux-navigator" update success
[2025-02-18 05:29:09.113]	     | Already up to date.
[2025-02-18 05:29:09.140]	   "tmux-resurrect" update success
[2025-02-18 05:29:09.143]	     | Already up to date.
[2025-02-18 05:29:09.159]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-18 05:29:09.216]	 Done.

[2025-02-20 13:08:17.264]	 List of discovered tpm plugins: 
[2025-02-20 13:08:17.282]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-20 13:08:17.327]	 Already installed "tpm"
[2025-02-20 13:08:17.330]	 Already installed "vim-tmux-navigator"
[2025-02-20 13:08:17.335]	 Already installed "tmux-resurrect"
[2025-02-20 13:08:17.357]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-20 13:08:17.394]	 Updating all plugins!
[2025-02-20 13:08:17.394]	 
[2025-02-20 13:08:19.282]	   "tpm" update success
[2025-02-20 13:08:19.316]	     | Already up to date.
[2025-02-20 13:08:19.580]	   "vim-tmux-navigator" update success
[2025-02-20 13:08:19.588]	     | Already up to date.
[2025-02-20 13:08:19.762]	   "tmux-resurrect" update success
[2025-02-20 13:08:19.794]	     | Already up to date.
[2025-02-20 13:08:19.867]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-20 13:08:20.230]	 Done.

[2025-02-22 06:59:18.352]	 List of discovered tpm plugins: 
[2025-02-22 06:59:18.373]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-22 06:59:18.425]	 Already installed "tpm"
[2025-02-22 06:59:18.430]	 Already installed "tmux-resurrect"
[2025-02-22 06:59:18.430]	 Already installed "vim-tmux-navigator"
[2025-02-22 06:59:18.449]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-22 06:59:18.473]	 Updating all plugins!
[2025-02-22 06:59:18.473]	 
[2025-02-22 06:59:19.520]	   "tpm" update success
[2025-02-22 06:59:19.544]	     | Already up to date.
[2025-02-22 06:59:20.278]	   "vim-tmux-navigator" update success
[2025-02-22 06:59:20.321]	     | Already up to date.
[2025-02-22 06:59:20.549]	   "tmux-resurrect" update success
[2025-02-22 06:59:20.572]	     | Already up to date.
[2025-02-22 06:59:20.685]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-22 06:59:21.011]	 Done.

[2025-02-23 10:56:49.822]	 List of discovered tpm plugins: 
[2025-02-23 10:56:49.849]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-23 10:56:49.908]	 Already installed "tpm"
[2025-02-23 10:56:49.914]	 Already installed "vim-tmux-navigator"
[2025-02-23 10:56:49.931]	 Already installed "tmux-resurrect"
[2025-02-23 10:56:49.957]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-23 10:56:49.987]	 Updating all plugins!
[2025-02-23 10:56:49.987]	 
[2025-02-23 10:56:51.539]	   "tpm" update success
[2025-02-23 10:56:51.581]	     | Already up to date.
[2025-02-23 10:56:52.256]	   "vim-tmux-navigator" update success
[2025-02-23 10:56:52.263]	     | Already up to date.
[2025-02-23 10:56:52.347]	   "tmux-resurrect" update success
[2025-02-23 10:56:52.356]	     | Already up to date.
[2025-02-23 10:56:52.403]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-23 10:56:52.754]	 Done.

[2025-02-24 18:42:51.307]	 List of discovered tpm plugins: 
[2025-02-24 18:42:51.333]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-24 18:42:51.384]	 Already installed "tpm"
[2025-02-24 18:42:51.387]	 Already installed "vim-tmux-navigator"
[2025-02-24 18:42:51.394]	 Already installed "tmux-resurrect"
[2025-02-24 18:42:51.415]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-24 18:42:51.441]	 Updating all plugins!
[2025-02-24 18:42:51.441]	 
[2025-02-24 18:42:52.936]	   "tpm" update success
[2025-02-24 18:42:52.971]	     | Already up to date.
[2025-02-24 18:42:53.367]	   "vim-tmux-navigator" update success
[2025-02-24 18:42:53.375]	     | From https://github.com/christoomey/vim-tmux-navigator
[2025-02-24 18:42:53.375]	     |    d847ea9..05fa2b1  master     -> origin/master
[2025-02-24 18:42:53.375]	     | Updating d847ea9..05fa2b1
[2025-02-24 18:42:53.375]	     | Fast-forward
[2025-02-24 18:42:53.375]	     |  README.md                 |  6 ++----
[2025-02-24 18:42:53.375]	     |  plugin/tmux_navigator.vim | 13 +++++++++++--
[2025-02-24 18:42:53.375]	     |  2 files changed, 13 insertions(+), 6 deletions(-)
[2025-02-24 18:42:53.418]	   "tmux-resurrect" update success
[2025-02-24 18:42:53.440]	     | Already up to date.
[2025-02-24 18:42:53.478]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-24 18:42:53.975]	 Done.

[2025-02-27 03:24:22.045]	 List of discovered tpm plugins: 
[2025-02-27 03:24:22.084]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-02-27 03:24:22.240]	 Already installed "tpm"
[2025-02-27 03:24:22.246]	 Already installed "vim-tmux-navigator"
[2025-02-27 03:24:22.250]	 Already installed "tmux-resurrect"
[2025-02-27 03:24:22.281]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-02-27 03:24:22.326]	 Updating all plugins!
[2025-02-27 03:24:22.326]	 
[2025-02-27 03:24:23.255]	   "tpm" update success
[2025-02-27 03:24:23.259]	     | Already up to date.
[2025-02-27 03:24:23.541]	   "tmux-resurrect" update success
[2025-02-27 03:24:23.549]	     | Already up to date.
[2025-02-27 03:24:23.801]	   "vim-tmux-navigator" update success
[2025-02-27 03:24:23.805]	     | From https://github.com/christoomey/vim-tmux-navigator
[2025-02-27 03:24:23.805]	     |    05fa2b1..791dacf  master     -> origin/master
[2025-02-27 03:24:23.805]	     | Updating 05fa2b1..791dacf
[2025-02-27 03:24:23.805]	     | Fast-forward
[2025-02-27 03:24:23.805]	     |  plugin/tmux_navigator.vim | 17 +++++++++--------
[2025-02-27 03:24:23.805]	     |  1 file changed, 9 insertions(+), 8 deletions(-)
[2025-02-27 03:24:23.831]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-02-27 03:24:23.951]	 Done.

[2025-03-02 15:23:30.813]	 List of discovered tpm plugins: 
[2025-03-02 15:23:30.833]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-03-02 15:23:30.880]	 Already installed "tpm"
[2025-03-02 15:23:30.880]	 Already installed "vim-tmux-navigator"
[2025-03-02 15:23:30.883]	 Already installed "tmux-resurrect"
[2025-03-02 15:23:30.901]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-03-02 15:23:30.924]	 Updating all plugins!
[2025-03-02 15:23:30.924]	 
[2025-03-02 15:23:32.565]	   "tpm" update success
[2025-03-02 15:23:32.584]	     | Already up to date.
[2025-03-02 15:23:33.082]	   "vim-tmux-navigator" update success
[2025-03-02 15:23:33.123]	     | Already up to date.
[2025-03-02 15:23:33.339]	   "tmux-resurrect" update success
[2025-03-02 15:23:33.372]	     | Already up to date.
[2025-03-02 15:23:33.484]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-03-02 15:23:33.899]	 Done.

[2025-03-03 09:43:48.708]	 List of discovered tpm plugins: 
[2025-03-03 09:43:48.802]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-03-03 09:43:48.890]	 Already installed "tpm"
[2025-03-03 09:43:48.899]	 Already installed "vim-tmux-navigator"
[2025-03-03 09:43:48.911]	 Already installed "tmux-resurrect"
[2025-03-03 09:43:48.939]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-03-03 09:43:48.975]	 Updating all plugins!
[2025-03-03 09:43:48.975]	 
[2025-03-03 09:43:50.027]	   "tpm" update success
[2025-03-03 09:43:50.031]	     | Already up to date.
[2025-03-03 09:43:50.688]	   "vim-tmux-navigator" update success
[2025-03-03 09:43:50.692]	     | Already up to date.
[2025-03-03 09:43:50.706]	   "tmux-resurrect" update success
[2025-03-03 09:43:50.709]	     | Already up to date.
[2025-03-03 09:43:50.730]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-03-03 09:43:50.882]	 Done.

[2025-03-04 04:15:58.539]	 List of discovered tpm plugins: 
[2025-03-04 04:15:58.571]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-03-04 04:15:58.632]	 Already installed "tpm"
[2025-03-04 04:15:58.642]	 Already installed "vim-tmux-navigator"
[2025-03-04 04:15:58.644]	 Already installed "tmux-resurrect"
[2025-03-04 04:15:58.668]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-03-04 04:15:58.698]	 Updating all plugins!
[2025-03-04 04:15:58.698]	 
[2025-03-04 04:16:00.391]	   "tpm" update success
[2025-03-04 04:16:00.424]	     | Already up to date.
[2025-03-04 04:16:00.890]	   "vim-tmux-navigator" update success
[2025-03-04 04:16:00.918]	     | Already up to date.
[2025-03-04 04:16:01.443]	   "tmux-resurrect" update success
[2025-03-04 04:16:01.488]	     | Already up to date.
[2025-03-04 04:16:01.545]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-03-04 04:16:02.023]	 Done.

[2025-03-07 06:19:43.490]	 List of discovered tpm plugins: 
[2025-03-07 06:19:43.526]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-03-07 06:19:43.608]	 Already installed "tpm"
[2025-03-07 06:19:43.620]	 Already installed "vim-tmux-navigator"
[2025-03-07 06:19:43.620]	 Already installed "tmux-resurrect"
[2025-03-07 06:19:43.651]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-03-07 06:19:43.680]	 Updating all plugins!
[2025-03-07 06:19:43.680]	 
[2025-03-07 06:19:45.362]	   "tpm" update success
[2025-03-07 06:19:45.422]	     | Already up to date.
[2025-03-07 06:19:45.588]	   "vim-tmux-navigator" update success
[2025-03-07 06:19:45.629]	     | Already up to date.
[2025-03-07 06:19:45.952]	   "tmux-resurrect" update success
[2025-03-07 06:19:45.992]	     | Already up to date.
[2025-03-07 06:19:46.072]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-03-07 06:19:46.504]	 Done.

[2025-03-09 19:09:56.651]	 List of discovered tpm plugins: 
[2025-03-09 19:09:56.691]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-03-09 19:09:56.763]	 Already installed "tmux-resurrect"
[2025-03-09 19:09:56.765]	 Already installed "vim-tmux-navigator"
[2025-03-09 19:09:56.767]	 Already installed "tpm"
[2025-03-09 19:09:56.799]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/update_plugins all
[2025-03-09 19:09:56.829]	 Updating all plugins!
[2025-03-09 19:09:56.830]	 
[2025-03-09 19:09:58.275]	   "tpm" update success
[2025-03-09 19:09:58.308]	     | Already up to date.
[2025-03-09 19:09:58.879]	   "vim-tmux-navigator" update success
[2025-03-09 19:09:58.903]	     | Already up to date.
[2025-03-09 19:09:59.234]	   "tmux-resurrect" update success
[2025-03-09 19:09:59.266]	     | Already up to date.
[2025-03-09 19:09:59.364]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/clean_plugins all
[2025-03-09 19:09:59.651]	 Done.

[2025-03-12 13:22:49.104]	 List of discovered tpm plugins: 
[2025-03-12 13:22:49.138]	 Invoking /home/nizar/.config/tmux/plugins//tpm/bin/install_plugins
[2025-03-12 13:22:49.194]	 Already installed "tpm"
[2025-03-12 13:22:49.202]	 Already installed "vim-tmux-navigator"
